소스,사업명,주관부처,마감일,상세링크,수집일시
K-Startup,2026 성공 창업 스쿨 모집 공고  (재도전 과정),강동구 청년해냄센터,2026-08-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178587,2026-07-23 08:02
K-Startup,2026년 서울시 프렙 아카데미 하반기 11기 교육생 모집(7/6~8/3),서울신용보증재단,2026-08-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178432,2026-07-23 08:02
K-Startup,2026. 마을·청년 공유 플랫폼 하반기 예비창업팀 추가 모집,중원유스센터,2026-08-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178595,2026-07-23 08:02
K-Startup,"국내 대기업 협업 연계, 신한 오픈이노베이션 12기 모집(~8/3)",신한금융희망재단,2026-08-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178456,2026-07-23 08:02
K-Startup,2026년 5회차 지식재산 무료 초청교육 수요조사,한국특허정보원,2026-08-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178515,2026-07-23 08:02
K-Startup,26년 국토교통 창업지원센터 입주기업 추가 모집공고,국토교통과학기술진흥원,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178639,2026-07-23 08:02
K-Startup,[창업] 창업가를 위한 세무·회계 전략,마포청년창업취업지원센터 나루,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178576,2026-07-23 08:02
K-Startup,&apos;Slush 2026&apos; 참가 지원 모집,서울경제진흥원,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178394,2026-07-23 08:02
K-Startup,2026 생성형 AI 기반 영문 계약서 검토 및 무역 컴플라이언스 최적화 과정,(주)글로벌창업연구소,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178332,2026-07-23 08:02
K-Startup,2026년 규제혁신 로봇 실증사업 2차 공고,한국로봇산업진흥원,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178538,2026-07-23 08:02
K-Startup,「민관협력 오픈이노베이션 지원」2026년  제2차 방산 스타트업 챌린지(모두의 챌린지-방산) 창업기업 모집공고,중소벤처기업부장관,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178516,2026-07-23 08:02
K-Startup,[문화 예술 창업]메이커스페이스 자개 공예 원데이클래스,관악구청,2026-08-04,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178631,2026-07-23 08:02
K-Startup,2026년 지역창업특화지원사업(1인)  제3차 신규 입주기업 모집,용인시산업진흥원장,2026-08-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178596,2026-07-23 08:02
K-Startup,2026 연구 아이디어 기술사업화 챌린지 참가자 모집 공고 연장,한국보건산업진흥원,2026-08-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178583,2026-07-23 08:02
K-Startup,2026 글로벌 공공조달 DX·AX 혁신 리더 과정(2기) 세미나 모집,(주)글로벌창업연구소,2026-08-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178292,2026-07-23 08:02
K-Startup,[창업] 스타트업 제안 및 영업 전략,마포청년창업취업지원센터 나루,2026-08-05,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178580,2026-07-23 08:02
K-Startup,2026년『제6회 대구 여성창업스타전』 공고,달구벌여성인력개발센터,2026-08-06,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177928,2026-07-23 08:02
K-Startup,2026년 광주투자액셀러레이팅 G-IN Next Level 13기 참여기업 모집공고,광주창조경제혁신센터,2026-08-06,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178531,2026-07-23 08:02
K-Startup,[글로벌] 2026 Bio-Health Global Bridge: AHN 프로그램 참가기업 모집,서울창조경제혁신센터,2026-08-06,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178614,2026-07-23 08:02
K-Startup,KAIST 딥테크 유망랩 라운드테이블,(주)아이비유,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178645,2026-07-23 08:02
K-Startup,고속도로 무형자산 활용 사업화 지원사업,한국도로공사,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178498,2026-07-23 08:02
K-Startup,수원시 기업지원센터 1인창조기업 신규모집,수원도시재단,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178475,2026-07-23 08:02
K-Startup,수원시 기업지원센터 중소벤처기업 신규 모집,수원도시재단,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178476,2026-07-23 08:02
K-Startup,2026년 성북구 중장년 기술창업센터 입주기업 모집공고(2차),성북구중장년기술창업센터장,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178618,2026-07-23 08:02
K-Startup,2026년 WEROUND 공유형 공간 신규 입주기업 상시 모집,서강대학교 판교캠퍼스사업단,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178636,2026-07-23 08:02
K-Startup,2026 창조경제혁신센터 공동 Open Innovation 프로그램  개최 안내,서울창조경제혁신센터,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178501,2026-07-23 08:02
K-Startup,2026년 경기 스타트업 글로벌 성장 지원 「뉴욕 투자유치 지원 프로그램」참여기업 모집,씨엔티테크(주),2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178549,2026-07-23 08:02
K-Startup,2026년  7월 KICXUP 서울 입주기업 모집공고,"한국산업단지공단,씨엔티테크",2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178623,2026-07-23 08:02
K-Startup,제4회 전남광주통합특별시 북구청장배 청년창업 아이디어 경진대회 참가자 모집,전남광주통합특별시 북구청,2026-08-07,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178541,2026-07-23 08:02
K-Startup,[윤민창의투자재단] 굿스타터 20기 모집,재단법인 윤민창의투자재단,2026-08-09,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178371,2026-07-23 08:02
K-Startup,「2026년 경기 레벨업 프로그램(하반기)」 지원기업 통합 모집공고,(재)경기콘텐츠진흥원,2026-08-10,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178581,2026-07-23 08:02
K-Startup,[공고 제2026-075호] 2026 Tri Nexus 「AI 딥테크」 오픈이노베이션 참여기업(스타트업) 모집,(재)충남창조경제혁신센터,2026-08-10,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178609,2026-07-23 08:02
K-Startup,[무료/선착순] 대구데이터역량강화교육 AI Agent 개발,메타코드에이치,2026-08-10,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178542,2026-07-23 08:02
K-Startup,2026 대구특구 글로벌 딥테크 지원사업 DEEP-BOUND 참가자 모집,와이앤아처(주),2026-08-10,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178606,2026-07-23 08:02
K-Startup,제11회 소상공인 쇼케이스데이 참가기업 모집 (소상공인 투지유치 연계 & 판로확대 지원),중소상공인희망재단,2026-08-10,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178539,2026-07-23 08:02
K-Startup,2026년 프리 팁스 2차 창업기업 모집 공고,중소벤처기업부 장관,2026-08-10,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178481,2026-07-23 08:02
K-Startup,[코칭데이] 실전 전문가와 함께하는 하드웨어 제품 개발 A to Z  (1:1 맞춤 무료 컨설팅),인탑스(주),2026-08-11,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178372,2026-07-23 08:02
K-Startup,[창업] 창업가를 위한 법률 기초 및 계약서 실무,마포청년창업취업지원센터 나루,2026-08-11,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178578,2026-07-23 08:02
K-Startup,2026년 제3회 ICT콤플렉스 스타트업 투자상담회 참가기업 모집,ICT콤플렉스,2026-08-12,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178634,2026-07-23 08:02
K-Startup,2026년 대구 콘텐츠 스케일업 액셀러레이팅 프로그램 지원사업 참여기업 모집 공고,(재)대구디지털혁신진흥원,2026-08-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178598,2026-07-23 08:02
K-Startup,"해외 로드쇼 참가, 『신한 스퀘어브릿지』 2026 글로벌 참여 스타트업 모집(~8/13)",신한금융희망재단,2026-08-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178458,2026-07-23 08:02
K-Startup,2026년 청년창업 아이디에이션 4.0 참가자 모집 공고,성남시청소년청년재단,2026-08-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178551,2026-07-23 08:02
K-Startup,2026년 논산시 사회적경제 창업 아카데미 교육생 모집,논산시 사회적경제통합지원센터,2026-08-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178548,2026-07-23 08:02
K-Startup,2026 경기 스타트업 서밋(G-SUMMIT 2026) 전시부스 참가기업 모집,경기도경제과학진흥원,2026-08-13,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178497,2026-07-23 08:02
K-Startup,「2026년 공공데이터 활용기업 AI연계 맞춤형 성장 지원사업」 참여기업 모집 안내,한국지능정보사회진흥원,2026-08-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178559,2026-07-23 08:02
K-Startup,2026 서울시 중장년 채용박람회 권역별 참여기업 모집,서울시50플러스재단,2026-08-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178557,2026-07-23 08:02
K-Startup,[창업] 특허·상표 지식재산권 실무,마포청년창업취업지원센터 나루,2026-08-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178579,2026-07-23 08:02
K-Startup,2026 공공기술 활용 딥테크 창업 경진대회,"대전창조경제혁신센터, 나노종합기술원",2026-08-14,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178621,2026-07-23 08:02
K-Startup,관악 라이브커머스 지원 참여기업 모집,관악구청,2026-08-16,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178637,2026-07-23 08:02
K-Startup,"<2026 로컬 스타트업 챌린지, 의정부 2026>",경기콘텐츠진흥원,2026-08-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178629,2026-07-23 08:02
K-Startup,[무료 AI 역량강화 교육] 생성형 AI 기반 글로벌 특허 분석 및 지식재산권 우회·리스크 최적화 과정,(주)글로벌창업연구소,2026-08-18,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178513,2026-07-23 08:02
K-Startup,[무료] AI 콘텐츠 마케터/1인 마케팅 에이전시 창업가 육성과정,(주)메타코드에이치,2026-08-19,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178627,2026-07-23 08:02
K-Startup,2026년도 조달청 벤처나라 입점 기관추천(9월~12월) 참가기업 모집공고,창업진흥원장,2026-08-20,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178163,2026-07-23 08:02
K-Startup,「다시 쓰는 성공기」 제14회 재도전 사례 공모전 참가 모집 공고,중소벤처기업부 장관,2026-08-20,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178426,2026-07-23 08:02
K-Startup,삼성 EPC 3사 2026 ConTech 공모전 모집 공고,"삼성E&A, 삼성물산 건설부문, 삼성중공업",2026-08-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178593,2026-07-23 08:02
K-Startup,디지털콘텐츠기업 성장지원센터 입주기업 모집 공고(2026-1차),(사)차세대융합기술산업협회,2026-08-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178615,2026-07-23 08:02
K-Startup,2026년 제4회 창업기업성장지원센터(이노플러스 스테이지) 신규 입주기업 모집공고,(재)광주테크노파크원장,2026-08-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178610,2026-07-23 08:02
K-Startup,2026년 벤처확인 도전기업 일대일 비대면 밋업 참여기업 모집,(주)엠비즈플래닛 산하 혁신기술경영인증지원센터,2026-08-21,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178556,2026-07-23 08:02
K-Startup,예비창업패키지 & 모두의 창업 완벽 대비! 「1:1 맞춤형 창업 멘토링」 참가자 모집,강남구여성능력개발센터,2026-08-23,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178603,2026-07-23 08:02
K-Startup,2026년 경기도「반려동물 창업공모전」참가자 모집,재)경기도경제과학진흥원,2026-08-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178464,2026-07-23 08:02
K-Startup,구로구 청년창업지원센터_전문 창업교육생 모집 (하반기),구로구 청년창업지원센터,2026-08-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178389,2026-07-23 08:02
K-Startup,[교육] 지역창업특화지원(여성특화 1인 창조기업 지원센터) &apos;난 혼자 사업한다(1차)&apos; 교육 참가자 모집,(사)한국여성벤처협회,2026-08-24,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178505,2026-07-23 08:02
K-Startup,(광주센터) 2026년 제7회 제대군인 창업 워크숍 개최 안내,국가보훈부,2026-08-25,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178555,2026-07-23 08:02
K-Startup,[제64차] 2026년 대구스타트업 리더스포럼 IR피칭 참여기업 모집,(재)대구창조경제혁신센터 대표이사,2026-08-26,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178283,2026-07-23 08:02
K-Startup,2026년 투자유치를 위한 역량강화지원 참여기업 모집공고,달구벌여성인력개발센터,2026-08-28,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178526,2026-07-23 08:02
K-Startup,2026년 벤처나라제품 발굴 및 추천 지원 공고,국가물산업클러스터,2026-08-28,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178284,2026-07-23 08:02
K-Startup,[강원창조경제혁신센터] 2026년 창업BuS 강원브릿지 화요IR 참여기업 모집(7~8월),(재)강원창조경제혁신센터,2026-08-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178519,2026-07-23 08:02
K-Startup,「제24차 세계한상대회 기업전시회」부스 참여기업 모집,재외동포청,2026-08-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=177930,2026-07-23 08:02
K-Startup,2026년 청주미래누리터(공공지식산업센터) 입주기업 모집공고,(사)한국산업진흥협회,2026-08-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178400,2026-07-23 08:02
K-Startup,[강동구 청년해냄센터] 취약분야 상시 컨설팅 8월 참가자 모집 공고,강동구 청년해냄센터,2026-08-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178543,2026-07-23 08:02
K-Startup,(소방청 공고 제2026-92호) 2026년 소방장비·용품 공공조달 컨설팅 지원사업 참여업체 모집 공고,(주)선영파트너스,2026-08-31,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178295,2026-07-23 08:02
K-Startup,2026년 제3차 보건신기술(NET) 인증사업 신규인증 및 기간연장 신청,한국보건산업진흥원,2026-09-02,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178571,2026-07-23 08:02
K-Startup,2026년 성장플러스 창업사업화 지원사업 참여기업 모집,달구벌여성인력개발센터,2026-09-03,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178622,2026-07-23 08:02
K-Startup,2026년 여성창업 사업화지원사업(2차) 참여자 모집,달구벌여성인력개발센터,2026-09-17,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178589,2026-07-23 08:02
K-Startup,2026년 제5회 유니버설디자인 공모전,한남대학교 사회혁신성장지원센터,2026-09-20,https://www.k-startup.go.kr/web/contents/bizpbanc-ongoing.do?schM=view&pbancSn=178547,2026-07-23 08:02
